7.04	8.53	-40.94	-5.72	36.94	1.72	
5.59	8.72	-37.78	-9.81	33.78	5.81	
1.95	6.76	-23.78	-14.03	19.78	10.03	
2.74	6.34	-24.70	-11.02	20.70	7.02	
5.36	7.35	-33.79	-6.98	29.79	2.98	
5.53	8.10	-36.06	-8.43	32.06	4.43	
4.82	8.37	-34.98	-10.86	30.98	6.86	
5.35	7.98	-35.33	-8.58	31.33	4.58	
5.66	7.44	-34.75	-6.47	30.75	2.47	
6.32	8.20	-38.31	-6.70	34.31	2.70	
5.48	8.09	-35.92	-8.52	31.92	4.52	
5.06	7.97	-33.56	-8.26	31.56	6.26	
4.52	7.33	-30.64	-8.02	28.64	6.02	
5.40	8.22	-35.05	-8.07	33.05	6.07	
5.04	7.43	-32.17	-6.98	30.17	4.98	
4.76	7.14	-30.75	-6.93	28.75	4.93	
4.44	7.11	-29.87	-7.66	27.87	5.66	
5.05	8.11	-33.89	-8.66	31.89	6.66	
4.72	7.64	-31.90	-8.29	29.90	6.29	
5.28	7.80	-34.69	-8.32	30.69	4.32	
4.95	7.39	-32.84	-8.11	28.84	4.11	
5.20	7.95	-34.88	-8.86	30.88	4.86	
4.89	7.89	-33.95	-9.51	29.95	5.51	
5.11	7.94	-34.61	-9.08	30.61	5.08	
5.10	7.60	-32.74	-7.23	30.74	5.23	
4.59	7.17	-30.40	-7.44	28.40	5.44	
4.89	7.69	-32.47	-8.00	30.47	6.00	
4.75	7.69	-32.10	-8.34	30.10	6.34	
5.16	7.99	-33.89	-8.07	31.89	6.07	
5.30	7.92	-34.05	-7.54	32.05	5.54	
5.24	7.89	-33.83	-7.61	31.83	5.61	
4.98	7.59	-32.42	-7.54	30.42	5.54	
5.40	8.07	-35.68	-8.69	31.68	4.69	
5.15	7.88	-35.58	-9.81	29.58	3.81	
4.92	7.70	-33.55	-8.95	29.55	4.95	
4.92	7.57	-33.24	-8.62	29.24	4.62	
4.87	7.43	-32.75	-8.41	28.75	4.41	
5.24	8.04	-35.19	-9.00	31.19	5.00	
5.28	8.14	-35.56	-9.16	31.56	5.16	
5.12	7.79	-34.29	-8.68	30.29	4.68	
4.95	7.42	-32.93	-8.16	28.93	4.16	
5.18	7.79	-34.44	-8.53	30.44	4.53	
5.05	7.72	-33.93	-8.67	29.93	4.67	
4.94	7.62	-33.40	-8.69	29.40	4.69	
5.20	7.77	-34.43	-8.43	30.43	4.43	
5.14	8.00	-35.84	-10.15	29.84	4.15	
5.71	8.71	-39.04	-10.51	33.04	4.51	
5.14	7.90	-34.59	-8.91	30.59	4.91	
4.52	6.98	-30.73	-8.15	26.73	4.15	
5.13	7.74	-34.18	-8.51	30.18	4.51	
5.40	8.29	-36.22	-9.23	32.22	5.23	
4.81	7.74	-33.36	-9.32	29.36	5.32	
5.41	7.86	-35.18	-8.13	31.18	4.13	
5.31	7.64	-34.35	-7.83	30.35	3.83	
5.16	7.99	-34.86	-9.08	30.86	5.08	
4.65	7.68	-32.82	-9.56	28.82	5.56	
4.39	7.11	-30.77	-8.80	26.77	4.80	
4.62	7.05	-31.16	-8.07	27.16	4.07	
5.16	7.73	-35.23	-9.42	29.23	3.42	
5.12	7.86	-34.44	-8.86	30.44	4.86	
5.48	8.21	-36.22	-8.83	32.22	4.83	
4.84	7.43	-32.68	-8.47	28.68	4.47	
4.80	7.36	-32.40	-8.41	28.40	4.41	
4.80	7.27	-32.16	-8.17	28.16	4.17	
5.35	7.97	-35.29	-8.54	31.29	4.54	
4.90	7.81	-33.77	-9.29	29.77	5.29	
4.75	7.64	-32.97	-9.22	28.97	5.22	
5.23	7.90	-34.84	-8.68	30.84	4.68	
4.77	7.40	-32.42	-8.56	28.42	4.56	
4.73	7.48	-33.53	-9.90	27.53	3.90	
5.19	8.01	-36.00	-10.05	30.00	4.05	
4.59	7.51	-32.25	-9.28	28.25	5.28	
4.78	7.54	-32.80	-8.90	28.80	4.90	
5.29	8.10	-35.47	-9.05	31.47	5.05	
4.85	7.56	-33.01	-8.78	29.01	4.78	
4.91	7.68	-33.48	-8.94	29.48	4.94	
5.23	8.15	-35.47	-9.30	31.47	5.30	
5.25	8.02	-35.16	-8.92	31.16	4.92	
4.86	7.55	-33.03	-8.71	29.03	4.71	
5.07	7.76	-34.08	-8.71	30.08	4.71	
5.06	7.74	-34.01	-8.70	30.01	4.70	
4.91	7.72	-34.57	-10.04	28.57	4.04	
4.58	7.44	-33.04	-10.15	27.04	4.15	
5.22	7.95	-35.92	-9.83	29.92	3.83	
5.26	7.78	-34.60	-8.30	30.60	4.30	
4.86	7.51	-32.93	-8.62	28.93	4.62	
5.14	7.90	-34.61	-8.90	30.61	4.90	
5.05	7.81	-34.15	-8.88	30.15	4.88	
4.96	7.64	-33.50	-8.72	29.50	4.72	
5.06	7.75	-34.03	-8.72	30.03	4.72	
4.72	7.41	-32.33	-8.74	28.33	4.74	
4.98	7.73	-33.78	-8.89	29.78	4.89	
5.03	7.99	-34.53	-9.40	30.53	5.40	
5.05	8.13	-35.94	-10.71	29.94	4.71	
5.06	8.04	-35.74	-10.46	29.74	4.46	
5.11	7.80	-34.28	-8.73	30.28	4.73	
5.22	8.06	-35.19	-9.10	31.19	5.10	
5.37	8.61	-36.96	-10.09	32.96	6.09	
5.65	9.13	-38.97	-10.70	34.97	6.70	
5.59	8.82	-38.01	-10.08	34.01	6.08	
4.14	6.05	-27.48	-6.79	23.48	2.79	
3.46	4.11	-20.93	-3.61	16.93	-0.39	
1.56	4.54	-17.26	-9.46	13.26	5.46	
2.75	6.77	-25.78	-12.04	21.78	8.04	
6.05	9.04	-39.70	-9.47	35.70	5.47	
6.76	9.00	-42.40	-8.61	36.40	2.61	
5.82	8.45	-38.68	-9.58	32.68	3.58	
4.33	7.37	-31.26	-9.59	27.26	5.59	
4.02	7.45	-30.67	-10.58	26.67	6.58	
4.44	6.79	-30.07	-7.88	26.07	3.88	
4.66	7.27	-31.84	-8.51	27.84	4.51	
5.52	7.61	-34.83	-7.20	30.83	3.20	
5.28	7.94	-35.05	-8.66	31.05	4.66	
4.81	7.68	-33.22	-9.19	29.22	5.19	
3.95	6.97	-29.31	-9.55	25.31	5.55	
4.08	6.64	-28.80	-8.39	24.80	4.39	
4.36	6.77	-29.84	-8.02	25.84	4.02	
4.95	7.60	-33.38	-8.63	29.38	4.63	
5.10	7.83	-34.31	-8.82	30.31	4.82	
5.01	7.77	-33.95	-8.90	29.95	4.90	
5.06	7.71	-32.90	-7.62	30.90	5.62	
4.42	7.09	-29.78	-7.69	27.78	5.69	
4.61	7.36	-30.93	-7.87	28.93	5.87	
4.40	7.41	-31.51	-9.52	27.51	5.52	
4.74	7.66	-33.01	-9.31	29.01	5.31	
4.66	7.52	-31.44	-8.15	29.44	6.15	
4.70	7.53	-31.56	-8.08	29.56	6.08	
4.52	7.41	-30.82	-8.23	28.82	6.23	
4.30	7.25	-30.88	-9.37	26.88	5.37	
4.37	7.18	-30.88	-9.01	26.88	5.01	
4.50	7.10	-31.99	-9.51	25.99	3.51	
4.41	7.06	-30.67	-8.65	26.67	4.65	
4.79	7.58	-32.94	-8.98	28.94	4.98	
4.71	7.47	-32.43	-8.90	28.43	4.90	
4.32	7.10	-30.55	-8.97	26.55	4.97	
4.25	6.99	-30.11	-8.85	26.11	4.85	
4.83	7.53	-32.92	-8.75	28.92	4.75	
4.30	7.03	-30.31	-8.83	26.31	4.83	
4.37	8.50	-34.18	-12.33	30.18	8.33	
4.82	8.68	-35.76	-11.63	31.76	7.63	
4.26	8.17	-33.08	-11.78	29.08	7.78	
3.95	6.36	-28.79	-9.03	22.79	3.03	
3.81	7.01	-30.04	-10.99	24.04	4.99	
4.69	8.46	-35.88	-12.42	29.88	6.42	
5.17	7.71	-34.19	-8.34	30.19	4.34	
5.20	6.76	-31.89	-5.89	27.89	1.89	
5.23	6.81	-32.10	-5.93	28.10	1.93	
5.26	7.70	-34.38	-8.10	30.38	4.10	
4.36	7.40	-31.41	-9.60	27.41	5.60	
4.36	8.00	-32.91	-11.10	28.91	7.10	
4.46	7.47	-31.84	-9.52	27.84	5.52	
4.77	7.46	-32.59	-8.73	28.59	4.73	
4.53	7.57	-32.24	-9.61	28.24	5.61	
3.87	7.19	-29.65	-10.29	25.65	6.29	
4.51	6.79	-30.25	-7.69	26.25	3.69	
4.17	6.15	-27.81	-6.97	23.81	2.97	
4.07	7.09	-29.91	-9.56	25.91	5.56	
4.52	8.37	-34.24	-11.63	30.24	7.63	
4.67	8.11	-33.95	-10.58	29.95	6.58	
4.66	7.85	-33.27	-9.97	29.27	5.97	
4.85	8.36	-35.03	-10.77	31.03	6.77	
5.14	7.57	-33.77	-8.07	29.77	4.07	
4.98	7.00	-31.94	-7.04	27.94	3.04	
4.44	6.79	-30.07	-7.89	26.07	3.89	
4.70	7.14	-31.60	-8.11	27.60	4.11	
4.70	7.04	-31.34	-7.84	27.34	3.84	
4.52	6.90	-31.55	-8.95	25.55	2.95	
4.88	7.34	-33.55	-9.14	27.55	3.14	
4.59	7.10	-31.22	-8.28	27.22	4.28	
4.15	7.11	-30.15	-9.41	26.15	5.41	
4.01	7.30	-30.28	-10.20	26.28	6.20	
4.56	7.56	-32.28	-9.50	28.28	5.50	
4.19	6.78	-29.42	-8.48	25.42	4.48	
4.98	7.44	-33.06	-8.16	29.06	4.16	
4.52	7.23	-31.37	-8.77	27.37	4.77	
5.00	7.77	-33.94	-8.92	29.94	4.92	
4.71	7.25	-31.90	-8.35	27.90	4.35	
4.40	7.31	-31.26	-9.28	27.26	5.28	
4.56	7.31	-32.68	-9.86	26.68	3.86	
5.07	7.67	-34.85	-9.52	28.85	3.52	
5.03	7.68	-33.78	-8.63	29.78	4.63	
5.01	7.55	-33.42	-8.35	29.42	4.35	
4.17	6.61	-28.95	-8.08	24.95	4.08	
4.20	6.77	-29.41	-8.42	25.41	4.42	
4.26	7.18	-30.61	-9.30	26.61	5.30	
4.39	7.23	-31.04	-9.10	27.04	5.10	
4.65	7.14	-31.49	-8.24	27.49	4.24	
4.77	7.03	-31.50	-7.67	27.50	3.67	
5.14	7.57	-33.78	-8.06	29.78	4.06	
-1.76	5.55	-10.48	-19.30	8.48	17.30	
-5.32	16.59	-29.19	-55.77	27.19	53.77	
-8.95	24.08	-38.83	-83.58	36.83	81.58	
-9.98	23.02	-33.59	-83.50	31.59	81.50	
-10.11	22.90	-32.97	-83.54	30.97	81.54	
-9.44	22.62	-33.96	-81.15	31.96	79.15	
-9.20	22.26	-33.67	-79.65	31.67	77.65	
-9.42	21.70	-31.70	-78.79	29.70	76.79	
-9.01	21.64	-33.57	-78.63	29.57	74.63	
-9.02	21.97	-34.38	-79.48	30.38	75.48	
-8.09	21.26	-34.94	-75.39	30.94	71.39	
-7.88	23.14	-40.13	-79.56	36.13	75.56	
-7.83	22.77	-39.35	-78.49	35.35	74.49	
-7.70	22.44	-38.85	-77.36	34.85	73.36	
-7.38	22.62	-40.12	-77.00	36.12	73.00	
-7.80	22.15	-37.88	-76.87	33.88	72.87	
-6.98	22.54	-40.92	-75.80	36.92	71.80	
-6.81	22.18	-40.43	-74.46	36.43	70.46	
-6.44	22.30	-41.64	-73.84	37.64	69.84	
-6.20	22.06	-41.65	-72.64	37.65	68.64	
-5.57	21.46	-41.72	-69.58	37.72	65.58	
-5.03	22.04	-45.53	-70.69	39.53	64.69	
-4.10	21.92	-47.56	-68.06	41.56	62.06	
-3.20	22.03	-49.07	-65.09	45.07	61.09	
-2.67	21.58	-49.28	-62.61	45.28	58.61	
-1.77	21.15	-50.46	-59.31	46.46	55.31	
-1.27	20.30	-49.58	-55.90	45.58	51.90	
-0.64	20.33	-51.22	-54.43	47.22	50.43	
-0.16	19.28	-49.81	-50.61	45.81	46.61	
0.53	18.51	-49.59	-46.96	45.59	42.96	
1.14	17.98	-49.79	-44.10	45.79	40.10	
2.11	18.39	-53.26	-42.70	49.26	38.70	
1.68	16.36	-47.11	-38.70	43.11	34.70	
2.32	16.02	-48.85	-37.25	42.85	31.25	
2.84	15.43	-47.69	-33.47	43.69	29.47	
3.23	14.30	-45.82	-29.68	41.82	25.68	
3.51	13.14	-43.62	-26.06	39.62	22.06	
3.89	11.87	-41.41	-21.95	37.41	17.95	
4.32	10.99	-40.29	-18.68	36.29	14.68	
4.39	9.92	-37.78	-15.81	33.78	11.81	
4.11	8.72	-34.08	-13.53	30.08	9.53	
4.28	7.99	-32.69	-11.28	28.69	7.28	
4.41	7.33	-31.35	-9.29	27.35	5.29	
4.06	6.27	-27.82	-7.52	23.82	3.52	
4.01	5.71	-26.31	-6.25	22.31	2.25	
3.59	4.79	-23.96	-6.01	17.96	0.01	
3.50	4.25	-22.38	-4.87	16.38	-1.13	
3.28	3.81	-20.72	-4.33	14.72	-1.67	
2.47	2.84	-15.28	-2.93	11.28	-1.07	
2.12	2.38	-13.26	-2.66	9.26	-1.34	
1.50	1.80	-10.25	-2.76	6.25	-1.24	
0.95	1.42	-7.91	-3.18	3.91	-0.82	
0.66	1.53	-7.48	-4.19	3.48	0.19	
0.57	0.93	-5.76	-2.88	1.76	-1.12	
-0.28	0.49	-2.51	-3.93	-1.49	-0.07	
-0.63	0.21	-0.94	-4.09	-3.06	0.09	
-1.01	0.30	-0.22	-5.29	-3.78	1.29	
-1.32	-0.19	0.78	-5.84	-6.78	-0.16	
-1.25	-0.03	0.18	-6.05	-6.18	0.05	
-1.41	-0.54	2.86	-4.18	-6.86	0.18	
-1.70	-0.43	3.32	-5.16	-7.32	1.16	
-2.53	-0.80	6.33	-6.32	-10.33	2.32	
-2.00	-0.43	4.09	-5.94	-8.09	1.94	
-2.26	-0.68	5.35	-5.97	-9.35	1.97	
-2.43	-0.74	6.93	-5.21	-8.93	3.21	
-2.05	-0.42	5.18	-5.08	-7.18	3.08	
-2.13	-0.33	5.14	-5.48	-7.14	3.48	
-1.71	0.50	2.03	-6.52	-4.03	4.52	
-1.91	0.69	1.07	-8.49	-5.07	4.49	
-1.77	-1.12	5.23	-3.64	-9.23	-0.36	
-4.64	-2.61	16.13	-7.08	-20.13	3.08	
-3.43	-2.21	12.10	-5.05	-16.10	1.05	
-2.87	-1.87	10.85	-3.51	-12.85	1.51	
-3.40	-1.37	10.90	-6.07	-12.90	4.07	
-3.20	-0.81	8.01	-7.97	-12.01	3.97	
-2.01	-0.01	3.07	-7.00	-7.07	3.00	
-2.43	-0.27	4.74	-7.39	-8.74	3.39	
-3.19	-0.88	8.17	-7.78	-12.17	3.78	
-3.29	-1.13	9.05	-7.42	-13.05	3.42	
-3.45	-1.56	10.51	-6.73	-14.51	2.73	
-3.26	-1.32	9.46	-6.84	-13.46	2.84	
-3.17	-1.16	7.82	-8.04	-13.82	2.04	
-2.89	-0.92	6.53	-7.91	-12.53	1.91	
-3.29	-1.04	7.82	-8.64	-13.82	2.64	
-2.99	-0.65	7.11	-7.85	-11.11	3.85	
-3.01	-0.66	7.20	-7.87	-11.20	3.87	
-3.17	-0.91	8.21	-7.65	-12.21	3.65	
-3.19	-1.27	9.15	-6.79	-13.15	2.79	
-3.73	-1.50	11.06	-7.58	-15.06	3.58	
-3.39	-1.17	9.41	-7.56	-13.41	3.56	
-2.72	-0.84	6.92	-6.71	-10.92	2.71	
-2.85	-1.07	7.80	-6.47	-11.80	2.47	
-2.33	-0.51	5.11	-6.55	-9.11	2.55	
-2.26	-0.53	3.96	-7.33	-9.96	1.33	
-2.81	-0.99	6.51	-7.56	-12.51	1.56	
-2.97	-1.04	7.01	-7.82	-13.01	1.82	
-2.58	-0.80	6.43	-6.45	-10.43	2.45	
-2.50	-1.01	6.76	-5.73	-10.76	1.73	
-2.67	-1.08	7.37	-6.00	-11.37	2.00	
-3.13	-1.19	8.80	-6.87	-12.80	2.87	
-3.06	-0.96	8.06	-7.25	-12.06	3.25	
-3.63	-1.26	10.22	-7.91	-14.22	3.91	
-3.05	-1.39	9.12	-6.16	-13.12	2.16	
-2.94	-1.53	9.17	-5.52	-13.17	1.52	
-2.94	-1.29	8.57	-6.13	-12.57	2.13	
-2.90	-0.95	7.60	-6.88	-11.60	2.88	
-2.70	-1.37	8.18	-5.33	-12.18	1.33	
-2.20	-0.68	5.20	-5.78	-9.20	1.78	
-3.06	-0.76	7.55	-7.77	-11.55	3.77	
-3.61	-1.01	9.53	-8.50	-13.53	4.50	
-2.68	-1.96	9.60	-3.81	-13.60	-0.19	
-2.71	-1.88	9.48	-4.07	-13.48	0.07	
-3.27	-1.01	8.70	-7.64	-12.70	3.64	
-3.33	-0.98	8.76	-7.87	-12.76	3.87	
-2.87	-1.52	8.97	-5.37	-12.97	1.37	
-2.11	-1.17	6.20	-4.35	-10.20	0.35	
-2.36	-1.07	6.59	-5.23	-10.59	1.23	
-2.62	-1.15	7.43	-5.68	-11.43	1.68	
-2.02	-0.81	4.08	-6.01	-10.08	0.01	
-2.57	-1.35	6.78	-6.05	-12.78	0.05	
-2.49	-1.35	7.59	-4.85	-11.59	0.85	
-2.48	-0.91	6.46	-5.91	-10.46	1.91	
-2.57	-0.75	6.30	-6.53	-10.30	2.53	
-2.50	-0.87	6.42	-6.09	-10.42	2.09	
-2.26	-0.65	5.27	-6.03	-9.27	2.03	
-2.21	-0.62	5.07	-5.99	-9.07	1.99	
-2.42	-1.17	6.99	-5.13	-10.99	1.13	
-2.08	-1.01	5.72	-4.67	-9.72	0.67	
-2.37	-1.01	6.45	-5.42	-10.45	1.42	
-2.10	-0.80	5.26	-5.25	-9.26	1.25	
-1.47	-0.55	2.05	-5.31	-8.05	-0.69	
-1.52	-0.71	2.58	-5.01	-8.58	-0.99	
-2.42	-1.25	7.17	-4.91	-11.17	0.91	
-2.21	-1.02	6.07	-4.98	-10.07	0.98	
-2.27	-0.83	5.74	-5.61	-9.74	1.61	
-2.02	-0.60	4.54	-5.56	-8.54	1.56	
-1.79	-0.67	4.13	-4.80	-8.13	0.80	
-2.09	-1.19	6.18	-4.26	-10.18	0.26	
-1.94	-0.99	5.33	-4.38	-9.33	0.38	
-2.43	-0.99	6.55	-5.58	-10.55	1.58	
-1.89	-0.77	4.65	-4.81	-8.65	0.81	
-2.03	-0.79	5.06	-5.11	-9.06	1.11	
-2.17	-1.16	5.31	-5.52	-11.31	-0.48	
-2.29	-1.61	6.74	-4.70	-12.74	-1.30	
-2.72	-1.57	8.73	-4.86	-12.73	0.86	
-2.19	-0.85	5.61	-5.37	-9.61	1.37	
-2.03	-0.90	5.33	-4.84	-9.33	0.84	
-2.44	-1.76	8.49	-3.70	-12.49	-0.30	
-2.19	-1.74	7.82	-3.13	-11.82	-0.87	
-1.88	-0.94	5.05	-4.35	-9.05	0.35	
-1.11	0.25	0.14	-5.41	-4.14	1.41	
-0.63	0.64	-2.03	-5.18	-1.97	1.18	
-1.73	-0.50	3.58	-5.07	-7.58	1.07	
-1.92	-1.16	5.69	-3.89	-9.69	-0.11	
-1.64	-0.81	3.10	-5.07	-9.10	-0.93	
-0.85	0.42	-1.92	-6.18	-4.08	0.18	
-1.04	0.13	0.27	-4.92	-4.27	0.92	
-1.31	-0.98	3.73	-2.82	-7.73	-1.18	
-1.94	-1.76	7.24	-2.44	-11.24	-1.56	
-2.45	-1.10	6.90	-5.38	-10.90	1.38	
-2.07	-0.69	4.90	-5.44	-8.90	1.44	
-1.27	-0.48	2.36	-3.97	-6.36	-0.03	
-1.50	-2.19	7.24	-0.28	-11.24	-3.72	
-1.05	-0.79	2.61	-2.65	-6.61	-1.35	
-2.20	-0.63	5.09	-5.93	-9.09	1.93	
-2.05	-0.72	4.93	-5.31	-8.93	1.31	
-2.09	-1.30	5.49	-4.98	-11.49	-1.02	
-1.30	-0.83	2.32	-4.16	-8.32	-1.84	
-1.31	-0.48	2.48	-4.07	-6.48	0.07	
-1.26	-0.39	2.13	-4.19	-6.13	0.19	
-1.19	-0.54	2.31	-3.63	-6.31	-0.37	
-1.97	-1.19	5.88	-3.95	-9.88	-0.05	
-0.99	-0.53	1.79	-3.14	-5.79	-0.86	
-1.06	-0.45	1.79	-3.53	-5.79	-0.47	
-0.48	0.01	-0.82	-3.21	-3.18	-0.79	
-0.68	-0.05	-0.17	-3.58	-3.83	-0.42	
-0.46	0.03	-0.91	-3.22	-3.09	-0.78	
-1.13	-0.60	2.32	-3.33	-6.32	-0.67	
-0.72	-0.34	-0.35	-3.95	-5.65	-2.05	
-1.63	-0.79	4.04	-4.09	-8.04	0.09	
-1.36	-0.66	3.05	-3.76	-7.05	-0.24	
-0.48	-0.31	-0.03	-2.43	-3.97	-1.57	
-0.70	-0.36	0.65	-2.86	-4.65	-1.14	
-1.26	-0.55	2.52	-3.80	-6.52	-0.20	
-1.00	-0.30	1.24	-3.75	-5.24	-0.25	
-1.57	-0.74	3.77	-4.08	-7.77	0.08	
-0.95	-0.44	1.49	-3.27	-5.49	-0.73	
-0.88	-0.35	1.06	-3.32	-5.06	-0.68	
-1.31	-0.53	2.60	-3.93	-6.60	-0.07	
-1.09	-0.46	1.87	-3.59	-5.87	-0.41	
-0.69	-0.20	-0.77	-4.23	-5.23	-1.77	
-0.66	-0.31	-0.56	-3.88	-5.44	-2.12	
-0.92	-0.38	1.25	-3.36	-5.25	-0.64	
-1.25	-0.62	2.68	-3.56	-6.68	-0.44	
-0.77	-0.29	0.66	-3.21	-4.66	-0.79	
-0.72	-0.16	0.20	-3.39	-4.20	-0.61	
-0.57	-0.09	-0.36	-3.19	-3.64	-0.81	
-1.16	-0.61	2.43	-3.39	-6.43	-0.61	
-0.63	-0.30	0.34	-2.83	-4.34	-1.17	
-0.95	-0.32	1.16	-3.57	-5.16	-0.43	
-0.94	-0.34	1.20	-3.50	-5.20	-0.50	
-0.87	-0.37	1.09	-3.23	-5.09	-0.77	
-1.19	-0.62	1.51	-4.42	-7.51	-1.58	
-1.28	-0.79	2.18	-4.21	-8.18	-1.79	
-1.13	-0.60	1.32	-4.32	-7.32	-1.68	
-0.52	-0.17	-0.29	-2.87	-3.71	-1.13	
-0.98	-0.56	1.85	-3.05	-5.85	-0.95	
-0.87	-0.48	1.39	-2.98	-5.39	-1.02	
-0.72	-0.43	0.86	-2.72	-4.86	-1.28	
-0.61	-0.42	0.59	-2.48	-4.59	-1.52	
-1.09	-0.67	2.40	-3.04	-6.40	-0.96	
-0.69	-0.35	0.59	-2.84	-4.59	-1.16	
-0.90	-0.43	1.32	-3.18	-5.32	-0.82	
-0.47	-0.08	-0.63	-2.96	-3.37	-1.04	
-1.02	-0.53	1.86	-3.22	-5.86	-0.78	
-0.67	-0.34	-0.49	-3.83	-5.51	-2.17	
-1.24	-0.81	2.13	-4.05	-8.13	-1.95	
-0.50	-0.33	0.08	-2.42	-4.08	-1.58	
-1.15	-0.76	2.78	-2.98	-6.78	-1.02	
-0.63	-0.30	0.31	-2.83	-4.31	-1.17	
-0.44	-0.24	-0.32	-2.50	-3.68	-1.50	
-0.73	-0.44	0.92	-2.73	-4.92	-1.27	
-0.01	0.07	-2.15	-2.18	-1.85	-1.82	
-0.82	-0.39	1.02	-3.07	-5.02	-0.93	
-0.74	-0.45	0.98	-2.72	-4.98	-1.28	
-0.33	-0.20	-0.67	-2.32	-3.33	-1.68	
-0.56	-0.26	0.07	-2.76	-4.07	-1.24	
-0.71	-0.41	-0.19	-3.74	-5.81	-2.26	
-0.76	-0.34	-0.25	-4.06	-5.75	-1.94	
-0.82	-0.26	0.70	-3.42	-4.70	-0.58	
-1.08	-0.57	2.11	-3.28	-6.11	-0.72	
-0.45	-0.25	-0.26	-2.48	-3.74	-1.52	
-0.69	-0.45	0.87	-2.60	-4.87	-1.40	
-0.52	-0.22	-0.17	-2.75	-3.83	-1.25	
-0.36	-0.04	-1.00	-2.79	-3.00	-1.21	
-0.40	-0.12	-0.68	-2.71	-3.32	-1.29	
-0.21	0.00	-1.49	-2.53	-2.51	-1.47	
-0.23	0.15	-1.81	-2.95	-2.19	-1.05	
-0.38	0.07	-1.22	-3.13	-2.78	-0.87	
-0.49	-0.08	-1.56	-4.02	-4.44	-1.98	
-0.42	-0.01	-1.91	-4.02	-4.09	-1.98	
0.01	0.11	-3.31	-3.24	-2.69	-2.76	
-0.89	-0.69	1.96	-2.51	-5.96	-1.49	
-0.73	-0.59	1.29	-2.35	-5.29	-1.65	
-0.87	-0.33	1.02	-3.35	-5.02	-0.65	
-0.59	-0.12	-0.21	-3.16	-3.79	-0.84	
-0.45	-0.25	-0.26	-2.50	-3.74	-1.50	
-0.37	-0.26	-0.42	-2.27	-3.58	-1.73	
-0.28	-0.04	-1.19	-2.59	-2.81	-1.41	
-0.82	-0.46	1.19	-2.90	-5.19	-1.10	
-0.17	-0.24	-0.97	-1.84	-3.03	-2.16	
-0.37	-0.35	-1.20	-3.07	-4.80	-2.93	
-0.40	-0.27	-1.34	-3.32	-4.66	-2.68	
-0.18	-0.03	-2.46	-3.38	-3.54	-2.62	
-0.55	-0.07	-0.45	-3.21	-3.55	-0.79	
0.06	0.31	-2.92	-2.63	-1.08	-1.37	
-0.23	0.01	-1.47	-2.60	-2.53	-1.40	
-0.93	-0.56	1.73	-2.93	-5.73	-1.07	
-0.46	-0.31	-0.08	-2.35	-3.92	-1.65	
-0.68	-0.44	0.78	-2.60	-4.78	-1.40	
-0.58	-0.19	-0.08	-2.97	-3.92	-1.03	
-0.16	0.14	-1.95	-2.75	-2.05	-1.25	
-0.72	-0.29	0.53	-3.08	-4.53	-0.92	
-0.63	-0.35	-0.55	-3.71	-5.45	-2.29	
-0.66	-0.28	-0.65	-3.96	-5.35	-2.04	
-0.62	-0.28	0.23	-2.85	-4.23	-1.15	
-0.47	-0.49	0.41	-1.95	-4.41	-2.05	
-0.65	-0.50	0.88	-2.39	-4.88	-1.61	
-0.62	-0.39	0.51	-2.58	-4.51	-1.42	
-0.11	-0.03	-1.66	-2.21	-2.34	-1.79	
0.00	0.17	-2.43	-2.42	-1.57	-1.58	
-0.07	0.23	-2.39	-2.75	-1.61	-1.25	
0.22	0.36	-3.44	-2.35	-0.56	-1.65	
0.02	0.12	-2.35	-2.25	-1.65	-1.75	
0.04	0.26	-2.74	-2.56	-1.26	-1.44	
-0.22	0.26	-2.10	-3.21	-1.90	-0.79	
0.03	0.59	-3.54	-3.41	-0.46	-0.59	
-0.40	0.12	-1.30	-3.29	-2.70	-0.71	
0.21	0.30	-3.30	-2.22	-0.70	-1.78	
-0.00	-0.03	-1.92	-1.92	-2.08	-2.08	
-0.21	-0.74	0.39	-0.68	-4.39	-3.32	
-0.89	-1.33	4.56	0.11	-6.56	-2.11	
-0.69	-0.62	2.28	-1.18	-4.28	-0.82	
-0.31	0.10	-0.48	-2.04	-1.52	0.04	
0.39	0.60	-3.49	-1.51	1.49	-0.49	
0.15	0.29	-2.11	-1.36	0.10	-0.64	
-0.34	0.05	-1.26	-2.97	-2.74	-1.03	
-0.94	-0.32	1.14	-3.55	-5.14	-0.45	
-0.42	-0.23	-1.38	-3.45	-4.62	-2.55	
-0.00	-0.01	-1.97	-1.99	-2.03	-2.01	
0.36	0.25	-3.54	-1.73	-0.46	-2.27	
0.03	0.26	-2.72	-2.57	-1.28	-1.43	
-0.11	0.25	-2.35	-2.90	-1.65	-1.10	
-0.15	0.05	-1.76	-2.49	-2.24	-1.51	
-0.91	-0.67	1.96	-2.61	-5.96	-1.39	
0.28	0.11	-3.00	-1.58	-1.00	-2.42	
0.07	0.03	-2.26	-1.90	-1.74	-2.10	
0.32	0.37	-3.71	-2.12	-0.29	-1.88	
0.36	0.50	-4.15	-2.35	0.15	-1.65	
-0.34	-0.18	-0.69	-2.39	-3.31	-1.61	
-0.30	-0.13	-1.93	-3.43	-4.07	-2.57	
-0.26	-0.11	-1.07	-2.39	-2.93	-1.61	
-0.82	-0.69	1.79	-2.32	-5.79	-1.68	
